id,is_relevant,target,source,action,action_type,location,date,country,year,news,target_group,action_group,source_group
25133,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"Prime Minister (PM) Sheikh Hasina Wajed on February 24 asked the authorities concerned to stay alert so that the Jamaat e Islami (JeI) and its student wing Islami Chhatra Shibir (ICS) cadres and those involved in terrorist and militant activities could not be recruited in the Police force, reports Daily Star. “I hope the police officials concerned would be more watchful so that the Jamaat Shibir activists and those involved in terrorist and militant acts and arson attacks could not sneak into a disciplined force like Bangladesh Police,” she told parliament. Replying to a supplementary question from Syed Nazibul Bashar Maizbhandari (Chittagong 2), the leader of the House said she does not want to make any interference in this regard. “But it s the duty and responsibility of the police force to look into the matter so that those engaged in terrorist and militant acts and arson attacks, especially during the mayhem unleashed by the Bangladesh Nationalist Party (BNP) Jamaat Shibir in 2013, 2014 and 2015, could not be recruited in the police.”",['Not categorized'],['NotSpecified'],['Unknown ']
26441,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"ULFA leader Anup Chetia, on February 17, while urging for peace and harmony among all the ethnic tribes of the State, cautioned the divisive forces which tried to destroy the age long communal harmony in the State, reports The Assam Tribune. Chetia was addressing a meeting at the Doomdooma Bangiya Durgabari Hall which was convened by the Pro Talks faction of ULFA (ULFA PTF) in the wake of firing to the residence of former Doomdooma MLA (Member of Legislative Assembly) Durga Bhumij by an organisation named Moran Tiger Force (MTF). The meeting was also addressed by ULFA ‘chairman’ Arabinda Rajkhowa, former MLA Durga Bhumij and several leaders of various ethnic student and youth organisations. In his address Rajkhowa alleged that an unknown force is trying to disturb the communal harmony among the ethnic tribes of Tinsukia District.",['Not categorized'],['NotSpecified'],['Unknown ']
29670,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Even though Pakistan has staunchly denied that Indian special forces carried out a surgical strike in Pakistan occupied Kashmir (PoK), intelligence inputs suggested on September 30, that Pakistani forces are hurriedly burying bodies of slain terrorists to erase evidence, reports Zee News. The number of slain militants (as per different estimates) varies from a minimum of 30 to as high as 70 are being buried in areas near to the scene of the operation. Intel inputs added that Pakistan has asked Jaish e Mohammed (JeM) chief Maulana Masood Azhar to keep a low profile.",['Not categorized'],['NotSpecified'],['Unknown ']
32932,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Rastriya Prajatantra Party (RPP) chairman Pashupati Shamser Rana on November 10 said his party and the Rastriya Prajatantra Party Nepal (RPP N) led by Kamal Thapa will be merging soon, reports Myrepublica. Rana said bilateral discussions are forthcoming to unite the parties. Giving his views regarding the current political scenario at home, he stressed the need of amending the constitution as soon as possible and thereby holding the local poll. He was of the view of continuing the existing village municipal structure to hold the election. Restoring the country as a Hindu state will be the agenda of the party, he said, adding that party is not in favor of allowing the naturalized citizens for the appointment to constitutional posts.",['Not categorized'],['NotSpecified'],['Unknown ']
32998,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Minister for Forest and Soil Conservation Shankar Bhandari claimed that his party, Nepali Congress (NC), has not forged an official opinion that Nepal should be a secular country, reports My Republica. Speaking at an interaction at Reporters’ Club in Kathmandu on December 12, Minister Bhandari said, “Till now, no discussions have been made in our party on secularism. Secularism was not the agenda of the People’s Revolution 2. It came out of nowhere.” He added that his party was for restoring Nepal as a Hindu State. Saying that NC has no alternatives that opting for Hindu State, Minister Bhandari added, “Opting for Hindu state will benefit the party. NC should take an initiation for that, Nepal will be restored as a Hindu state at any cost.”",['Not categorized'],['NotSpecified'],['Unknown ']
29494,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Security Force (SF) personnel busted a militant hideout in Tral forests of Pulwama District and recovered three rifles and ammunition, on September 19, reports Daily Excelsior. The ammunition was, however, rusted as it was dumped by militants’ long back.",['Not categorized'],['NotSpecified'],['Unknown ']
28679,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Apex bodies of the Zeliangrong people have written a strong note to the Isak Muivah faction of National Socialist Council of Nagaland (NSCN IM)demanding the ‘immediate stoppage’ of ‘illegal logging’ in Zeliangrong territory by functionaries of the political group, reports Morung Express on July 28. In a memorandum to the Collective Leadership of the NSCN IM on July 7 (which made public on July 27), the Zeliangrong Baudi, Assam Manipur Nagaland, and the All Zeliangrong Students’ Union (AZSU), Assam Manipur Nagaland, have called for “stringent action” in the “best interest of justice” on the works of some senior functionaries of the NSCN IM’s Huthrong Brigarde who are allegedly involved in timber logging in the traditional land of Chaka Kanem, a Zeliangrong village under Senapati District in Manipur.",['Not categorized'],['NotSpecified'],['Unknown ']
32421,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"In the meantime, Nepali Congress (NC) General Secretary Krishna Prasad Sitaula speaking to journalists in Pokhara city of Kaski District on January 4 claimed that the concerns raised by the agitating forces could be settled through the constitution amendment, reports The Himalayan Times. He said “The Parliament has the responsibility of implementing the constitution effectively. As the country has been facing humanitarian crisis, we need to seek political stability to address the genuine demands of the agitating forces in the plains at the earliest. Nepali people have not felt peace, security and wellbeing ever since the government was formed; this government has failed to ensure these fundamentals to the people.”",['Not categorized'],['NotSpecified'],['Unknown ']
26161,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The National Investigation Agency (NIA) on January 29 arrested three suspected Islamic State (IS ISIS) propagandists and recruiters, who were deported from the United Arab Emirates (UAE) on January 28, in New Delhi, reports The Times of India. The arrested men have been identified as Sheikh Azhar al Islam Abdul Sattar Sheikh (hails from Jammu and Kashmir), Mohd Farhan Rafiq Shaikh (hails from Maharashtra) and Adnan Hussain (hails from Karnataka). The three are wanted for conspiracy to identify, motivate, recruit and train Indians, both in India and abroad, for terror attacks. They were arrested by NIA after questioning. They were working with Islamic State s Abu Dhabi module.",['Not categorized'],['NotSpecified'],['Unknown ']
25087,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],bangladesh,2016,"On February 1, RAB recovered a large cache of arms and ammunition from Garo Pahar area in Nalitabari sub District of Sherpur District near the border with India. The recovered weapons cache included one anti aircraft gun base, 22,000 heavy machine gun bullets, 17,000 SMG bullets, a large number of bullets, two anti aircraft spare barrel, two heavy machine gun, five machine gun spare barrel, one spare target sight, two sniper rifles, one AK 56, one 7.62mm pistol, 20 MG drum, different types of machines for cleaning rifles, five satellite phones and short and long range walkie talkies.",['Not categorized'],['NotSpecified'],['Unknown ']
32415,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Elsewhere, Matrika Yadav, the central coordinator of Communist Party of Nepal Maoists (CPN Maoists) speaking at a press conference organized by the Madhesi Journalists Society Saptari chapter on January 3 said that Madhesi people would be compelled to use weapons in self defense given that the armed suppression upon them was not withdrawn at the earliest, reports The Himalayan Times. He also stressed the need of a force of Madhesi youth in the region. However, whether the force would be armed or unarmed would be determined based on the government’s attitude, the Maoist leader said.",['Not categorized'],['NotSpecified'],['Unknown ']
